CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,Modalidade,UF,RegistroANS
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,1T,2025,3064382.53,AutogestÃ£o,MG,316873
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,1T,2025,1327027.81,Cooperativa MÃ©dica,SC,317012
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,57975.57,Cooperativa MÃ©dica,PI,313475
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,1T,2025,1667259.28,Cooperativa MÃ©dica,MG,318035
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,13140738.34,Cooperativa MÃ©dica,MS,312851
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,1T,2025,432632.71,Medicina de Grupo,PR,315265
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,1T,2025,566336.21,Cooperativa MÃ©dica,MG,316148
22263081000155,HOSPITAL CESAR LEITE,1T,2025,168090.0,Filantropia,MG,314706
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,110942.52,Cooperativa MÃ©dica,PE,323268
26150979000178,FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO,1T,2025,15804.77,Filantropia,MG,323942
57214900000159,UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,632625.33,Cooperativa MÃ©dica,SP,324159
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,1T,2025,118100.46,Medicina de Grupo,SP,318477
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,32842.42,Cooperativa MÃ©dica,MG,319121
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,1T,2025,4279324.94,Filantropia,SP,319422
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,1T,2025,564756.01,Cooperativa MÃ©dica,RS,319708
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,1T,2025,409460.34,Cooperativa MÃ©dica,PR,320862
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,168574489.9,Cooperativa MÃ©dica,SC,321273
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,1T,2025,132298.24,Filantropia,MG,322326
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,1T,2025,126660.11,Cooperativa MÃ©dica,MG,322831
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,19425314.07,Cooperativa MÃ©dica,SP,323055
27626696000112,UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.,1T,2025,162422.79,Cooperativa MÃ©dica,RJ,323357
71064539000152,UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,506590.39,Cooperativa MÃ©dica,MG,324175
68682715000105,PLAMER PLANO MEDICO RESENDE LTDA,1T,2025,255710.85,Medicina de Grupo,RJ,324299
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,1T,2025,426191238.63,Cooperativa MÃ©dica,SP,319996
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,135245665.49,Cooperativa MÃ©dica,ES,320706
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,1T,2025,1464241.64,Medicina de Grupo,SP,319180
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,324515607.81,Cooperativa MÃ©dica,PB,321044
28806545000109,UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO,1T,2025,189632.51,Cooperativa MÃ©dica,RJ,323993
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,1T,2025,36135.44,Filantropia,SP,321320
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,1T,2025,6808.84,Odontologia de Grupo,SP,322890
03658432000182,GEAP AUTOGESTÃO EM SAÚDE,1T,2025,37007700.33,AutogestÃ£o,DF,323080
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,478202.48,Cooperativa MÃ©dica,AL,318566
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,4220846.39,Cooperativa MÃ©dica,PR,322571
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,1T,2025,5767974.4,Cooperativa MÃ©dica,GO,320251
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,6800.2,Cooperativa MÃ©dica,RJ,321087
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,774382.54,Cooperativa MÃ©dica,RJ,320897
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,457570.01,Cooperativa MÃ©dica,MG,323926
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1T,2025,1801580.4,Cooperativa MÃ©dica,RS,319384
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,1T,2025,151393.39,AutogestÃ£o,RS,320820
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,1T,2025,220619.41,Filantropia,RJ,321931
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,1T,2025,219723.66,Cooperativa MÃ©dica,SP,323004
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,218263.66,Cooperativa MÃ©dica,SP,313149
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,1T,2025,4256887.31,Cooperativa MÃ©dica,MG,316881
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,1T,2025,785704.16,AutogestÃ£o,PE,317233
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,1T,2025,2722206.06,Cooperativa odontolÃ³gica,SP,313751
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,1T,2025,2196071.6,AutogestÃ£o,BA,315583
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,573021.35,Cooperativa MÃ©dica,SP,314242
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,1T,2025,181981.55,AutogestÃ£o,SP,317632
62465117000106,FUNDAÇÃO CESP,1T,2025,867343.78,AutogestÃ£o,SP,315478
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,1T,2025,11948.82,Medicina de Grupo,SP,335657
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,33720979.64,Cooperativa MÃ©dica,SP,335690
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,1T,2025,8736015.18,AutogestÃ£o,SE,335789
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,692073.81,Cooperativa MÃ©dica,SP,336106
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,110084.47,Cooperativa MÃ©dica,PB,336467
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,1T,2025,337367.98,Cooperativa MÃ©dica,PR,336858
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,1T,2025,7989666.13,Cooperativa MÃ©dica,MG,337188
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,1T,2025,7543282.94,Cooperativa MÃ©dica,SP,331872
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,2932377.41,Cooperativa MÃ©dica,SP,333051
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,1T,2025,15167.27,Cooperativa MÃ©dica,MS,333662
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,1T,2025,1191.42,Filantropia,MG,333875
01773319000112,UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,1T,2025,1859052.11,Cooperativa MÃ©dica,SP,334511
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,38811.55,Cooperativa MÃ©dica,GO,334847
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,498105.26,Cooperativa MÃ©dica,MG,335517
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,1T,2025,5038320.56,Cooperativa MÃ©dica,RN,335592
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,23253266.63,Cooperativa MÃ©dica,RJ,337498
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,1T,2025,529789.96,Odontologia de Grupo,CE,333239
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,1T,2025,425343.94,Medicina de Grupo,SP,333689
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,1T,2025,597587.5,Cooperativa MÃ©dica,SP,334154
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,1T,2025,27335201.81,Cooperativa MÃ©dica,SP,335100
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,1T,2025,38242321.44,Cooperativa MÃ©dica,RJ,335215
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,4811.79,Cooperativa MÃ©dica,MG,337561
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,1T,2025,17755126.73,Cooperativa MÃ©dica,SC,334561
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,1T,2025,513292405.9,Medicina de Grupo,ES,335614
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,1T,2025,5013.27,Cooperativa odontolÃ³gica,SP,336017
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,1T,2025,116398.19,Filantropia,PR,336831
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,3615341.11,Cooperativa MÃ©dica,SE,337668
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,1T,2025,2505.58,Filantropia,SP,333808
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,1T,2025,56672.69,Cooperativa odontolÃ³gica,CE,335258
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",1T,2025,1392535.79,Cooperativa MÃ©dica,RS,335541
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,1T,2025,2309171.58,Cooperativa MÃ©dica,RO,337374
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,1T,2025,6573559.52,AutogestÃ£o,RJ,331988
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,1T,2025,550228.39,Medicina de Grupo,RS,333867
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,1T,2025,941819.42,Cooperativa MÃ©dica,RJ,335479
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,28638568.33,Cooperativa MÃ©dica,MG,331651
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,1T,2025,477.76,Cooperativa odontolÃ³gica,SP,334243
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,1T,2025,492811.95,AutogestÃ£o,BA,335754
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,2135090.9,Cooperativa MÃ©dica,PB,343153
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,1T,2025,1364399.45,Cooperativa odontolÃ³gica,MT,343404
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,1T,2025,214650.35,Cooperativa MÃ©dica,RS,343684
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,622.82,Cooperativa MÃ©dica,MG,343889
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,1T,2025,8950.97,AutogestÃ£o,PR,338648
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,1T,2025,37325420.41,Cooperativa MÃ©dica,SP,339679
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,1T,2025,24679.56,Cooperativa MÃ©dica,PE,340952
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,1T,2025,5899547.9,Medicina de Grupo,ES,342033
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,72739.69,Cooperativa MÃ©dica,MT,342084
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,1T,2025,22121.09,Cooperativa odontolÃ³gica,SC,342203
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,1T,2025,268281.71,Filantropia,RS,342556
29780384000194,HSMED SAUDE LTDA,1T,2025,107683.04,Medicina de Grupo,RJ,342955
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,8808575.95,Cooperativa MÃ©dica,PR,343269
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,34339.83,Cooperativa MÃ©dica,MG,343722
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,1T,2025,44010.62,Cooperativa MÃ©dica,GO,343765
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,218011.05,Cooperativa MÃ©dica,RO,342131
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,1T,2025,190934.18,Cooperativa MÃ©dica,SP,342343
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,1T,2025,1478651.89,Medicina de Grupo,SE,343463
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,2109882.23,Cooperativa MÃ©dica,PB,344141
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,127064.7,Cooperativa MÃ©dica,AC,337871
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,21272928.93,Cooperativa MÃ©dica,SC,340251
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,1T,2025,64238.16,Cooperativa odontolÃ³gica,SP,343056
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,1T,2025,1178718.76,AutogestÃ£o,GO,344184
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,1T,2025,11411473.41,Filantropia,MG,339954
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,1T,2025,378314.8,Medicina de Grupo,RJ,343676
96509690000188,SÃO LUCAS SAÚDE S/A,1T,2025,848355.65,Medicina de Grupo,SP,344362
35436658000125,DENTAL CENTER LTDA,1T,2025,371543.52,Odontologia de Grupo,PB,339458
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,1T,2025,1098.9,Cooperativa MÃ©dica,MG,341819
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,1T,2025,7742953.71,AutogestÃ£o,SP,342611
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,1T,2025,3344218.16,Medicina de Grupo,CE,340782
45572583000163,GARANTIA DE SAÚDE LTDA,1T,2025,629506.48,Medicina de Grupo,SP,343064
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,1T,2025,102001.19,Cooperativa MÃ©dica,GO,342157
09237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,1T,2025,254601.11,Cooperativa MÃ©dica,PB,324213
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,1T,2025,1496755.94,Medicina de Grupo,RJ,319872
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,1T,2025,28357.76,Cooperativa MÃ©dica,MG,320838
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,1T,2025,1513118.46,Cooperativa odontolÃ³gica,AL,321125
10395358000114,UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.,1T,2025,167582.9,Cooperativa MÃ©dica,CE,321958
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,1T,2025,1437186.17,Medicina de Grupo,SP,328537
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,1T,2025,9612000.48,Cooperativa MÃ©dica,SC,329339
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,1T,2025,364848.19,Cooperativa MÃ©dica,SP,329886
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,1T,2025,12591.91,Filantropia,SP,330116
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,1T,2025,708877.52,Cooperativa MÃ©dica,RJ,330264
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,170734.16,Cooperativa MÃ©dica,RJ,330566
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,1T,2025,2240.81,AutogestÃ£o,ES,330809
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,1635732.91,Cooperativa MÃ©dica,SP,331341
69259356000140,S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL,1T,2025,244770.52,AutogestÃ£o,SP,324493
67417519000140,UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,727754.97,Cooperativa MÃ©dica,SP,325031
20946877000187,AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA,1T,2025,11239233.02,Medicina de Grupo,MG,325465
29309127000179,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,1T,2025,22822823.47,Medicina de Grupo,SP,326305
78613841000161,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,1T,2025,7058427.49,Filantropia,PR,326755
66453168000160,UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,184738.27,Cooperativa MÃ©dica,MG,327352
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,197855.35,Cooperativa MÃ©dica,SP,327468
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,1059355.29,Cooperativa MÃ©dica,AL,327689
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,1T,2025,91303.8,Cooperativa MÃ©dica,SP,328308
97388490000187,UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,1156491.3,Cooperativa MÃ©dica,BA,324345
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,1T,2025,5108.07,Medicina de Grupo,SC,330892
87827689000100,UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,1T,2025,1550712.73,Cooperativa MÃ©dica,RS,325571
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,781456.55,Cooperativa MÃ©dica,MG,330108
40960189000189,UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO,1T,2025,30752.71,Cooperativa MÃ©dica,PB,324523
34063123000193,UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,4000.0,Cooperativa MÃ©dica,BA,325082
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,1T,2025,943910.99,AutogestÃ£o,SC,327557
66854779000110,ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA,1T,2025,30795470.45,Medicina de Grupo,SP,325236
02511261000100,UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO,1T,2025,204079.78,Cooperativa MÃ©dica,MT,328031
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1T,2025,77301.61,Cooperativa MÃ©dica,RS,328375
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,1T,2025,28232.71,AutogestÃ£o,PB,330281
01193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,968525.65,Cooperativa MÃ©dica,GO,324566
15214919000155,PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.,1T,2025,614788.73,Medicina de Grupo,BA,326861
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,1T,2025,8503.78,Cooperativa odontolÃ³gica,SP,331104
42182170000184,CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ,1T,2025,1629075.86,Medicina de Grupo,RJ,324361
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,1T,2025,1196360.39,Cooperativa MÃ©dica,SP,328294
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,1T,2025,396824.57,Filantropia,RS,417599
11235328000103,MAXMED ADMINISTRADORA DE BENEFICIOS LTDA,1T,2025,135814.23,Administradora de BenefÃ­cios,SP,417696
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,1T,2025,2825178.32,Medicina de Grupo,SP,417947
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,1T,2025,569046.18,Seguradora Especializada em SaÃºde,SP,418072
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,1T,2025,1417.8,Odontologia de Grupo,SP,415936
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,1T,2025,3132.44,Medicina de Grupo,SP,415944
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,1T,2025,3582.78,AutogestÃ£o,DF,416401
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,1T,2025,263923.75,Medicina de Grupo,SP,416495
08708980000193,OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A,1T,2025,928412.08,Medicina de Grupo,SP,416738
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,1T,2025,52418.28,Odontologia de Grupo,BA,417106
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,1T,2025,18207215.24,AutogestÃ£o,MG,417211
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,1T,2025,21619.4,Medicina de Grupo,SP,417491
11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,1T,2025,90790.57,Administradora de BenefÃ­cios,ES,417718
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,1T,2025,8250.03,AutogestÃ£o,MS,418129
08787782000162,PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA,1T,2025,772298.31,Odontologia de Grupo,RJ,416525
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,1T,2025,35259.84,Odontologia de Grupo,MG,417220
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,1T,2025,68603.05,Administradora de BenefÃ­cios,SP,417424
10846369000173,HEALTH ADMINISTRADORA DE BENEFICIOS LTDA,1T,2025,23567.76,Administradora de BenefÃ­cios,SP,417611
11076382000153,UNIX SAÚDE S.A,1T,2025,2877325.0,Medicina de Grupo,BA,418137
12055813000168,CEMIG SAÚDE,1T,2025,7934541.08,AutogestÃ£o,MG,417505
10495931000161,SERVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,1T,2025,732480.01,Administradora de BenefÃ­cios,DF,417602
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,1T,2025,6329.96,AutogestÃ£o,PR,417955
97403778000183,SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,1T,2025,3387.02,Odontologia de Grupo,MG,416410
09164784000168,VIDAMAX ADMINISTRADORA DE BENEFÍCIOS LTDA,1T,2025,24230.99,Administradora de BenefÃ­cios,SP,416789
07674593000110,ALL CARE ADMINISTRADORA DE BENEFÍCIOS SÃO PAULO LTDA,1T,2025,2531336.27,Administradora de BenefÃ­cios,SP,417289
08202035000115,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,1T,2025,8943908.34,AutogestÃ£o,MG,416568
07983974000181,"VOCÊ CLUBE DE BENEFÍCIOS SOCIAIS, SAÚDE E ODONTOLÓGICO LTDA",1T,2025,1141805.04,Administradora de BenefÃ­cios,SP,417122
11275925000161,PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.,1T,2025,30224.39,Administradora de BenefÃ­cios,SP,417751
04430627000133,PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA,1T,2025,97486.5,Odontologia de Grupo,SE,415987
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,1T,2025,20419.33,Medicina de Grupo,SP,416428
